binary_id,run_id,pass_rate,n_passed,n_tests,compiled,infra_failure,candidate_chars,n_turns,cost_usd,in_tokens,out_tokens,model,provider,elapsed_s,error,timestamp,modello,infra,trasporto
prog49_bst,2,0.4000,2,5,True,False,2767,12,0.002397,5028,2072,databricks-gpt-oss-120b,databricks,17.4,[],2026-08-14T06:32:23,gpt-oss-120b,databricks,text
prog49_bst,3,0.0000,0,5,True,False,1636,12,0.000595,1085,555,databricks-gpt-oss-120b,databricks,5.5,[],2026-08-14T06:32:28,gpt-oss-120b,databricks,text
prog49_bst,4,0.0000,0,5,True,False,1489,12,0.000571,1085,522,databricks-gpt-oss-120b,databricks,4.9,[],2026-08-14T06:32:33,gpt-oss-120b,databricks,text
prog49_bst,5,0.0000,0,5,True,False,1652,12,0.000593,1085,552,databricks-gpt-oss-120b,databricks,6.4,[],2026-08-14T06:32:40,gpt-oss-120b,databricks,text
prog49_bst,6,0.0000,0,5,True,False,1416,12,0.000564,1085,512,databricks-gpt-oss-120b,databricks,5.9,[],2026-08-14T06:32:46,gpt-oss-120b,databricks,text
prog49_bst,7,0.0000,0,5,True,False,1510,12,0.000573,1085,524,databricks-gpt-oss-120b,databricks,5.3,[],2026-08-14T06:32:51,gpt-oss-120b,databricks,text
prog49_bst,8,0.0000,0,5,False,False,1662,12,0.000605,1085,569,databricks-gpt-oss-120b,databricks,5.0,"/w/candidate.c:63:9: error: call to undeclared library function 'strstr' with type 'char *(const char *, const char *)'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
   63 |     if (strstr(argv[0], ""inorder""))
      |         ^
/w/candidate.c:63:9",2026-08-14T06:32:56,gpt-oss-120b,databricks,text
prog50_binary_heap,1,0.0000,0,5,True,False,1434,12,0.000540,1022,495,databricks-gpt-oss-120b,databricks,5.3,[],2026-08-14T06:33:01,gpt-oss-120b,databricks,text
prog50_binary_heap,2,0.0000,0,5,True,False,1380,12,0.000535,1022,488,databricks-gpt-oss-120b,databricks,4.9,[],2026-08-14T06:33:06,gpt-oss-120b,databricks,text
prog50_binary_heap,3,0.2000,1,5,True,False,3071,12,0.002397,5843,1869,databricks-gpt-oss-120b,databricks,11.4,[],2026-08-14T06:33:17,gpt-oss-120b,databricks,text
prog50_binary_heap,4,0.0000,0,5,True,False,1406,12,0.000535,1022,488,databricks-gpt-oss-120b,databricks,4.6,[],2026-08-14T06:33:22,gpt-oss-120b,databricks,text
prog50_binary_heap,5,0.8000,4,5,True,False,2268,12,0.002896,5843,2562,databricks-gpt-oss-120b,databricks,14.5,[],2026-08-14T06:33:36,gpt-oss-120b,databricks,text
prog50_binary_heap,6,0.0000,0,5,True,False,1450,12,0.000544,1022,500,databricks-gpt-oss-120b,databricks,5.1,[],2026-08-14T06:33:42,gpt-oss-120b,databricks,text
prog50_binary_heap,7,0.0000,0,5,True,False,1435,12,0.000542,1022,497,databricks-gpt-oss-120b,databricks,4.8,[],2026-08-14T06:33:46,gpt-oss-120b,databricks,text
prog50_binary_heap,8,1.0000,5,5,True,False,2440,12,0.003632,5843,3584,databricks-gpt-oss-120b,databricks,17.6,[],2026-08-14T06:34:04,gpt-oss-120b,databricks,text
prog51_union_find,1,0.0000,0,5,True,False,1363,12,0.000580,1022,550,databricks-gpt-oss-120b,databricks,4.9,[],2026-08-14T06:34:09,gpt-oss-120b,databricks,text
prog51_union_find,2,1.0000,5,5,True,False,3160,12,0.003842,6333,3753,databricks-gpt-oss-120b,databricks,19.3,[],2026-08-14T06:34:28,gpt-oss-120b,databricks,text
prog51_union_find,3,0.8000,4,5,True,False,2589,12,0.004381,12468,2968,databricks-gpt-oss-120b,databricks,16.5,[],2026-08-14T06:34:45,gpt-oss-120b,databricks,text
prog51_union_find,4,0.0000,0,5,True,False,1203,12,0.000551,1022,510,databricks-gpt-oss-120b,databricks,5.1,[],2026-08-14T06:34:50,gpt-oss-120b,databricks,text
prog51_union_find,5,0.0000,0,5,True,False,1203,12,0.000551,1022,510,databricks-gpt-oss-120b,databricks,4.8,[],2026-08-14T06:34:55,gpt-oss-120b,databricks,text
prog51_union_find,6,0.0000,0,5,True,False,1203,12,0.000551,1022,510,databricks-gpt-oss-120b,databricks,4.9,[],2026-08-14T06:34:59,gpt-oss-120b,databricks,text
prog51_union_find,7,0.0000,0,5,True,False,2199,12,0.000708,1022,728,databricks-gpt-oss-120b,databricks,5.9,[],2026-08-14T06:35:05,gpt-oss-120b,databricks,text
prog51_union_find,8,0.0000,0,5,True,False,1203,12,0.000551,1022,510,databricks-gpt-oss-120b,databricks,4.7,[],2026-08-14T06:35:10,gpt-oss-120b,databricks,text
prog52_bfs_grid,1,0.0000,0,5,True,False,2200,12,0.000906,1024,1002,databricks-gpt-oss-120b,databricks,6.7,[],2026-08-14T06:35:17,gpt-oss-120b,databricks,text
prog52_bfs_grid,2,0.0000,0,5,True,False,3122,12,0.000935,1024,1042,databricks-gpt-oss-120b,databricks,7.1,[],2026-08-14T06:35:24,gpt-oss-120b,databricks,text
prog52_bfs_grid,3,0.0000,0,5,True,False,2821,12,0.001122,1024,1303,databricks-gpt-oss-120b,databricks,8.4,[],2026-08-14T06:35:32,gpt-oss-120b,databricks,text
prog52_bfs_grid,4,0.0000,0,5,True,False,2811,12,0.001107,1024,1282,databricks-gpt-oss-120b,databricks,9.5,[],2026-08-14T06:35:42,gpt-oss-120b,databricks,text
prog52_bfs_grid,5,0.0000,0,5,True,False,1677,12,0.000868,1024,950,databricks-gpt-oss-120b,databricks,6.5,[],2026-08-14T06:35:48,gpt-oss-120b,databricks,text
prog52_bfs_grid,6,0.0000,0,5,True,False,1966,12,0.001025,1024,1168,databricks-gpt-oss-120b,databricks,8.7,[],2026-08-14T06:35:57,gpt-oss-120b,databricks,text
prog52_bfs_grid,7,0.0000,0,5,True,False,1668,12,0.000922,1024,1025,databricks-gpt-oss-120b,databricks,7.4,[],2026-08-14T06:36:04,gpt-oss-120b,databricks,text
prog52_bfs_grid,8,0.0000,0,5,True,False,1884,12,0.000939,1024,1048,databricks-gpt-oss-120b,databricks,10.4,[],2026-08-14T06:36:15,gpt-oss-120b,databricks,text
prog53_dfs_cycle,1,0.0000,0,5,True,False,2261,12,0.000961,1036,1076,databricks-gpt-oss-120b,databricks,10.6,[],2026-08-14T06:36:25,gpt-oss-120b,databricks,text
prog53_dfs_cycle,2,0.0000,0,5,True,False,1931,12,0.001909,4828,1445,databricks-gpt-oss-120b,databricks,17.5,[],2026-08-14T06:36:43,gpt-oss-120b,databricks,text
prog53_dfs_cycle,3,0.0000,0,5,True,False,2696,12,0.002014,4828,1590,databricks-gpt-oss-120b,databricks,14.1,[],2026-08-14T06:36:57,gpt-oss-120b,databricks,text
prog53_dfs_cycle,4,0.0000,0,5,True,False,2358,12,0.001889,4828,1417,databricks-gpt-oss-120b,databricks,9.8,[],2026-08-14T06:37:07,gpt-oss-120b,databricks,text
prog53_dfs_cycle,5,0.0000,0,5,False,False,2164,12,0.001739,4828,1208,databricks-gpt-oss-120b,databricks,12.3,"/w/candidate.c:35:42: error: use of undeclared identifier 'INT_MAX'
   35 |     if (*end != '\0' || val < 0 || val > INT_MAX) return false;
      |                                          ^
1 error generated.
",2026-08-14T06:37:19,gpt-oss-120b,databricks,text
prog53_dfs_cycle,6,0.0000,0,5,True,False,2078,12,0.000765,1036,804,databricks-gpt-oss-120b,databricks,8.2,[],2026-08-14T06:37:27,gpt-oss-120b,databricks,text
prog53_dfs_cycle,7,0.8000,4,5,True,False,1804,12,0.003749,9886,2735,databricks-gpt-oss-120b,databricks,22.1,[],2026-08-14T06:37:49,gpt-oss-120b,databricks,text
prog53_dfs_cycle,8,0.0000,0,5,True,False,3142,12,0.002146,4828,1774,databricks-gpt-oss-120b,databricks,15.8,[],2026-08-14T06:38:05,gpt-oss-120b,databricks,text
prog54_topo_sort,1,0.0000,0,5,True,False,2156,12,0.000703,1048,714,databricks-gpt-oss-120b,databricks,10.2,[],2026-08-14T06:38:15,gpt-oss-120b,databricks,text
prog54_topo_sort,2,0.0000,0,5,True,False,2027,12,0.002960,6412,2508,databricks-gpt-oss-120b,databricks,25.5,[],2026-08-14T06:38:41,gpt-oss-120b,databricks,text
prog54_topo_sort,3,0.0000,0,5,True,False,1949,12,0.003424,6412,3153,databricks-gpt-oss-120b,databricks,37.9,[],2026-08-14T06:39:19,gpt-oss-120b,databricks,text
prog54_topo_sort,4,0.0000,0,5,True,False,2714,12,0.004663,6412,4873,databricks-gpt-oss-120b,databricks,35.6,[],2026-08-14T06:39:54,gpt-oss-120b,databricks,text
prog54_topo_sort,5,0.0000,0,5,True,False,2858,12,0.004198,6412,4228,databricks-gpt-oss-120b,databricks,24.0,[],2026-08-14T06:40:18,gpt-oss-120b,databricks,text
prog54_topo_sort,6,0.0000,0,5,True,False,1913,12,0.003421,6412,3148,databricks-gpt-oss-120b,databricks,21.5,[],2026-08-14T06:40:40,gpt-oss-120b,databricks,text
prog54_topo_sort,7,0.0000,0,5,True,False,2344,12,0.003666,6412,3489,databricks-gpt-oss-120b,databricks,18.8,[],2026-08-14T06:40:59,gpt-oss-120b,databricks,text
prog54_topo_sort,8,0.0000,0,5,True,False,2851,12,0.004160,6412,4175,databricks-gpt-oss-120b,databricks,23.3,[],2026-08-14T06:41:22,gpt-oss-120b,databricks,text
prog55_connected_components,1,0.2000,1,5,True,False,1939,12,0.004931,14048,3337,databricks-gpt-oss-120b,databricks,22.2,[],2026-08-14T06:41:44,gpt-oss-120b,databricks,text
prog55_connected_components,2,0.0000,0,5,True,False,2648,12,0.000793,1046,840,databricks-gpt-oss-120b,databricks,8.2,[],2026-08-14T06:41:52,gpt-oss-120b,databricks,text
prog55_connected_components,3,0.0000,0,5,True,False,2260,12,0.000746,1046,774,databricks-gpt-oss-120b,databricks,6.5,[],2026-08-14T06:41:59,gpt-oss-120b,databricks,text
prog55_connected_components,4,0.0000,0,5,True,False,2985,12,0.000884,1046,967,databricks-gpt-oss-120b,databricks,7.8,[],2026-08-14T06:42:07,gpt-oss-120b,databricks,text
prog55_connected_components,5,0.0000,0,5,False,False,1945,12,0.000658,1046,653,databricks-gpt-oss-120b,databricks,6.9,"/w/candidate.c:33:21: error: function definition is not allowed here
   33 |     int find(int x) {
      |                     ^
/w/candidate.c:42:30: error: function definition is not allowed here
   42 |     void unite(int a, int b) {
      |                              ^
/w/candidate.c:60:9: err",2026-08-14T06:42:14,gpt-oss-120b,databricks,text
prog55_connected_components,6,0.2000,1,5,True,False,2041,12,0.003602,7137,3218,databricks-gpt-oss-120b,databricks,24.7,[],2026-08-14T06:42:38,gpt-oss-120b,databricks,text
prog55_connected_components,7,0.0000,0,5,True,False,2309,12,0.000718,1046,736,databricks-gpt-oss-120b,databricks,8.0,[],2026-08-14T06:42:46,gpt-oss-120b,databricks,text
prog55_connected_components,8,0.2000,1,5,True,False,2380,12,0.002360,7137,1494,databricks-gpt-oss-120b,databricks,11.5,[],2026-08-14T06:42:58,gpt-oss-120b,databricks,text
prog56_kruskal_mst,1,0.0000,0,5,True,False,2283,12,0.000751,1054,780,databricks-gpt-oss-120b,databricks,7.0,[],2026-08-14T06:43:05,gpt-oss-120b,databricks,text
prog56_kruskal_mst,2,0.4000,2,5,True,False,2712,12,0.008856,10088,9779,databricks-gpt-oss-120b,databricks,54.7,[],2026-08-14T06:44:00,gpt-oss-120b,databricks,text
prog56_kruskal_mst,3,0.0000,0,5,True,False,2581,12,0.000818,1054,872,databricks-gpt-oss-120b,databricks,6.5,[],2026-08-14T06:44:06,gpt-oss-120b,databricks,text
prog56_kruskal_mst,4,0.0000,0,5,True,False,2141,12,0.000731,1054,752,databricks-gpt-oss-120b,databricks,7.0,[],2026-08-14T06:44:13,gpt-oss-120b,databricks,text
prog56_kruskal_mst,5,0.0000,0,5,True,False,2611,12,0.000818,1054,872,databricks-gpt-oss-120b,databricks,6.6,[],2026-08-14T06:44:20,gpt-oss-120b,databricks,text
prog56_kruskal_mst,6,0.2000,1,5,True,False,3501,12,0.001976,5165,1453,databricks-gpt-oss-120b,databricks,10.6,[],2026-08-14T06:44:30,gpt-oss-120b,databricks,text
prog56_kruskal_mst,7,0.0000,0,5,True,False,2462,12,0.000789,1054,833,databricks-gpt-oss-120b,databricks,8.0,[],2026-08-14T06:44:38,gpt-oss-120b,databricks,text
prog56_kruskal_mst,8,0.4000,2,5,True,False,2712,12,0.004130,5165,4445,databricks-gpt-oss-120b,databricks,23.9,[],2026-08-14T06:45:02,gpt-oss-120b,databricks,text
prog57_elevator_fsm,1,1.0000,5,5,True,False,941,12,0.003040,3069,3455,databricks-gpt-oss-120b,databricks,19.9,[],2026-08-14T06:45:22,gpt-oss-120b,databricks,text
prog57_elevator_fsm,2,0.0000,0,5,True,False,2570,12,0.001260,1025,1494,databricks-gpt-oss-120b,databricks,9.2,[],2026-08-14T06:45:31,gpt-oss-120b,databricks,text
prog57_elevator_fsm,3,0.0000,0,5,True,False,2125,12,0.000645,1025,639,databricks-gpt-oss-120b,databricks,5.4,[],2026-08-14T06:45:37,gpt-oss-120b,databricks,text
prog57_elevator_fsm,4,1.0000,5,5,True,False,991,12,0.004152,3069,4999,databricks-gpt-oss-120b,databricks,28.1,[],2026-08-14T06:46:05,gpt-oss-120b,databricks,text
prog57_elevator_fsm,5,1.0000,5,5,True,False,1056,12,0.002842,3069,3180,databricks-gpt-oss-120b,databricks,18.4,[],2026-08-14T06:46:23,gpt-oss-120b,databricks,text
prog57_elevator_fsm,6,0.0000,0,5,True,False,1320,12,0.000686,1025,697,databricks-gpt-oss-120b,databricks,7.0,[],2026-08-14T06:46:30,gpt-oss-120b,databricks,text
prog57_elevator_fsm,7,0.0000,0,5,True,False,2925,12,0.000763,1025,803,databricks-gpt-oss-120b,databricks,8.9,[],2026-08-14T06:46:39,gpt-oss-120b,databricks,text
prog57_elevator_fsm,8,0.0000,0,5,True,False,1248,12,0.000789,1025,840,databricks-gpt-oss-120b,databricks,8.0,[],2026-08-14T06:46:47,gpt-oss-120b,databricks,text
prog58_turing_increment,1,0.0000,0,5,True,False,393,12,0.000336,1048,205,databricks-gpt-oss-120b,databricks,5.0,[],2026-08-14T06:46:52,gpt-oss-120b,databricks,text
prog58_turing_increment,2,0.2000,1,5,True,False,4782,12,0.004066,4621,4492,databricks-gpt-oss-120b,databricks,31.6,[],2026-08-14T06:47:24,gpt-oss-120b,databricks,text
prog58_turing_increment,3,0.2000,1,5,True,False,4838,12,0.004846,4621,5576,databricks-gpt-oss-120b,databricks,47.4,[],2026-08-14T06:48:11,gpt-oss-120b,databricks,text
prog58_turing_increment,4,0.2000,1,5,True,False,1759,12,0.004060,4621,4484,databricks-gpt-oss-120b,databricks,44.4,[],2026-08-14T06:48:56,gpt-oss-120b,databricks,text
prog58_turing_increment,5,0.2000,1,5,True,False,2337,12,0.004481,4621,5068,databricks-gpt-oss-120b,databricks,57.9,[],2026-08-14T06:49:53,gpt-oss-120b,databricks,text
prog58_turing_increment,6,0.2000,1,5,True,False,2283,12,0.005691,4621,6749,databricks-gpt-oss-120b,databricks,83.9,[],2026-08-14T06:51:17,gpt-oss-120b,databricks,text
prog58_turing_increment,7,0.2000,1,5,True,False,2065,12,0.005443,4621,6405,databricks-gpt-oss-120b,databricks,45.1,[],2026-08-14T06:52:02,gpt-oss-120b,databricks,text
prog58_turing_increment,8,0.2000,1,5,True,False,1735,12,0.004300,4621,4817,databricks-gpt-oss-120b,databricks,23.9,[],2026-08-14T06:52:26,gpt-oss-120b,databricks,text
prog59_rule110,1,0.2000,1,5,True,False,2129,12,0.003618,5255,3712,databricks-gpt-oss-120b,databricks,20.6,[],2026-08-14T06:52:47,gpt-oss-120b,databricks,text
prog59_rule110,2,0.0000,0,5,True,False,2945,12,0.000869,1046,946,databricks-gpt-oss-120b,databricks,7.2,[],2026-08-14T06:52:54,gpt-oss-120b,databricks,text
prog59_rule110,3,0.8000,4,5,True,False,1841,12,0.003570,5255,3645,databricks-gpt-oss-120b,databricks,21.6,[],2026-08-14T06:53:16,gpt-oss-120b,databricks,text
prog59_rule110,4,1.0000,5,5,True,False,2329,12,0.003143,5255,3052,databricks-gpt-oss-120b,databricks,18.4,[],2026-08-14T06:53:34,gpt-oss-120b,databricks,text
prog59_rule110,5,0.6000,3,5,True,False,1889,12,0.004492,5255,4925,databricks-gpt-oss-120b,databricks,34.7,[],2026-08-14T06:54:09,gpt-oss-120b,databricks,text
prog59_rule110,6,0.2000,1,5,True,False,2072,12,0.004628,5255,5114,databricks-gpt-oss-120b,databricks,27.5,[],2026-08-14T06:54:36,gpt-oss-120b,databricks,text
prog59_rule110,7,1.0000,5,5,True,False,2500,12,0.002140,5255,1659,databricks-gpt-oss-120b,databricks,10.9,[],2026-08-14T06:54:47,gpt-oss-120b,databricks,text
prog59_rule110,8,0.0000,0,5,True,False,2780,12,0.000818,1046,874,databricks-gpt-oss-120b,databricks,7.5,[],2026-08-14T06:54:55,gpt-oss-120b,databricks,text
prog60_inventory_sim,1,0.0000,0,5,True,False,2804,12,0.004099,4181,4648,databricks-gpt-oss-120b,databricks,30.0,[],2026-08-14T06:55:25,gpt-oss-120b,databricks,text
prog60_inventory_sim,2,0.0000,0,5,True,False,1880,12,0.003275,4181,3504,databricks-gpt-oss-120b,databricks,17.9,[],2026-08-14T06:55:43,gpt-oss-120b,databricks,text
prog60_inventory_sim,3,0.0000,0,5,True,False,4016,12,0.001008,1046,1139,databricks-gpt-oss-120b,databricks,7.8,[],2026-08-14T06:55:51,gpt-oss-120b,databricks,text
prog60_inventory_sim,4,0.0000,0,5,True,False,3373,12,0.000866,1046,942,databricks-gpt-oss-120b,databricks,57.5,"[""Command '['/tmp/cand', 'S', '0', '5', 'R', '1', '10']' timed out after 10 seconds"", ""Command '['/tmp/cand', 'S', '4', '5']' timed out after 10 seconds"", ""Command '['/tmp/cand']' timed out after 10 seconds""]",2026-08-14T06:56:48,gpt-oss-120b,databricks,text
prog60_inventory_sim,5,0.0000,0,5,True,False,2020,12,0.002720,4181,2732,databricks-gpt-oss-120b,databricks,14.9,[],2026-08-14T06:57:03,gpt-oss-120b,databricks,text
prog60_inventory_sim,6,0.0000,0,5,True,False,2769,12,0.000757,1046,790,databricks-gpt-oss-120b,databricks,58.4,"[""Command '['/tmp/cand', 'S', '0', '5', 'R', '1', '10']' timed out after 10 seconds"", ""Command '['/tmp/cand', 'S', '4', '5']' timed out after 10 seconds"", ""Command '['/tmp/cand']' timed out after 10 seconds""]",2026-08-14T06:58:01,gpt-oss-120b,databricks,text
prog60_inventory_sim,7,0.0000,0,5,True,False,1838,12,0.006476,8132,6962,databricks-gpt-oss-120b,databricks,40.6,[],2026-08-14T06:58:42,gpt-oss-120b,databricks,text
prog60_inventory_sim,8,0.0000,0,5,True,False,2344,12,0.003882,4181,4347,databricks-gpt-oss-120b,databricks,23.4,[],2026-08-14T06:59:05,gpt-oss-120b,databricks,text
